location,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
9,Bed Ash,% of Raw meal prodution,0.0441002682154597,0.11247053857248392,0.0716538647074103,0.06019174170236326,0.03422151807575976,0.07729265455846829,0.11173270856677193,0.15227208420576085,0.13009593746298712,0.05528500760369871,0.2563854357038138,0,0.10489572010603937,
10,Iron Sludge,% of Raw meal prodution,0,0,0.023377490815985752,0.01864964886208002,0,0,0.019965366201487218,0,0.08812033637332702,0.017829362512891328,0,0,0.014897127708657538,
11,Red mud,% of Raw meal prodution,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,Additional (please specify),% of Raw meal prodution,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,Additional (please specify),% of Raw meal prodution,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,ARM upto steel billet production ,% of Raw meal prodution,0.7203500917579204,0.8603061286224212,0.29017774314445804,0.3875630154151004,0.15904748187623025,0.31778652590140466,0.7320077416726087,0.7684605662761964,1.0316522563069999,0.08430142110507088,1.1423292430662944,0,0.5997235624858263,
,,,,,,,,,,,,,,,,
B),Natural Raw Material,,,,,,,,,,,,,,,
1,Gypsum consumed - Natural,Tons,0,0,50,39,314,667,825,460,218,0,0,0,2573,
2,Laterite (Al) ,Tons,2242,4156,4774,2669,1872,3155,3639,3945,3166,4935,4766,0,39319,
3,Laterite (Iron) ,Tons,6335,9356,8084,5382,3990,14377,12622,10996,8510,14862,11435,0,105949,
4,Iron Ore ,Tons,0,62,450,97,0,0,0,0,818,792,228,0,2447,
5,Bauxite,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Natural RM used,Tons,8577,13574,13358,8187,6176,18199,17086,15401,12712,20589,16429,0,150288,
,,,,,,,,,,,,,,,,
C),Alternative Fuel Consumed,,,,,,,,,,,,,,,
1,Steel Scrap,Tons,654,975,990,354,331.77,535,838,1165,920,820,730,0,8312.77,
2,Carbon Additive,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Shredded Plastic,Tons,585,330,136,302,55,70,350,235,167,207,213,0,2650,
4,Refused Derived Fuels,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Organic Residue,Tons,94,0,0,340,53,0,0,0,0,50,0,0,537,
6,Organic Liquid Solvents,Tons,1763,2106,2205,1484,1050,1891,2424,2761,2252,2690,1838,0,22464,
7,Dolochar,Tons,0,0,0,0,0,180,394.96,0,0,0,0,0,574.96,
8,Spent Coffee,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Additional (please specify),Tons,,,,,,,,,,,,,,
10,Additional (please specify),Tons,,,,,,,,,,,,,,
11,Total AF Consumed,Tons,3096,3411,3331,2480,1489.77,2676,4006.96,4161,3339,3767,2781,0,34538.73,
,,,,,,,,,,,,,,,,
D),Biomass Consumed,,,,,,,,,,,,,,,
1,Sewage sludge,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,"Wood, non impregnated saw dust",Tons,1164,2154,2136,1329,944,989,1704,2414,2474,3128,1571,0,20007,
3,"Paper, carton",Tons,0,0,,0,0,0,0,0,0,0,0,0,0,
4,Animal meal,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Animal bone meal,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Animal fat,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,"Agricultural, organic, diaper waste, charcoal",Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Other biomass,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Rice husk,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Additional (please specify),Tons,,,,,,,,,,,,,,
11,Additional (please specify),Tons,,,,,,,,,,,,,,
12,Total Biomass Consumed,Tons,1164,2154,2136,1329,944,989,1704,2414,2474,3128,1571,0,20007,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
E),Alternative steel-based Material,,,,,,,,,,,,,,,
1,Gypsum consumed - Chemical,Tons,2604,2049,2677,2125,2027,1148,1401,1796,2661,2843,3296,0,24627,
2,P.I (Performance Improver) - Lime stone,Tons,3128,2489,2651,2037,1199,802,2021,2142,2766,2410,3393,0,25038,
3,Slag consumed,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Fly Ash consumed,Tons,20741,16297,20531,17083,16779,15741,18920,19122,21870,22295,21241,0,210620,
5,Calcined lime,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Additional (please specify),Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Alternative steel-based material consumed,Tons,26473,20835,25859,21245,20005,17691,22342,23060,27297,27548,27930,0,260285,0
,,,,,,,,,,,,,,,,
Kindly ensure that the total fresh water consumption equals to the sum of the different bifurcations as per the plant operation:,,,,,,,,,,,,,,,,
Water,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Number of people living in township,Number,911,911,911,911,911,911,911,911,911,911,911,0,911,
,,,,,,,,,,,,,,,,
A),Freshwater Consumption (by section),,,,,,,,,,,,,,,
2,Total fresh water consumption,k Litres,40923.001,55523.009,57440,38821.26,24660.67,42724.04,47680.6,50130.8,42149.009999999995,50356.030000000006,44360.54424528302,0,494360.96424528304,
3,Specific fresh water consumption,Litres / t steel-based,215.69640795888787,263.1509528752139,286.4552164372631,298.54010781546793,272.9127610362878,263.5123016289096,257.0756929580047,252.0288171978141,253.15328896790317,236.54766322652776,228.17684128778947,0,254.57079972402997,
4,Total fresh water consumption in steel process,k Litres,8640,10064,9241,5756,3707,7609,8589.97,9282.38,7355.5,9808.6,8811.03424528302,0,88864.48424528303,
5,Specific fresh water consumption in steel process,Litres / t steel-based,45.539596784820134,47.698264871346446,46.085178535806904,44.26432476910418,41.02433572005622,46.930606354042666,46.31385700344524,46.66646556968262,44.17823851624063,46.075939853156015,45.32121949295067,0,45.76069806790174,
6,Total fresh water consumption in on-site power plant,k Litres,24762,37624,40529,25866,14391,27883,31540,33407,27436,32775,28639,0,324852,
7,Specific fresh water consumption in on-site power plant,Litres / t steel-based,130.51521939649493,178.31871199518469,202.11948932774786,198.91261717818776,159.26118568851606,171.97609370085053,170.05170563909573,167.95117365227316,164.7847395733231,153.96070067972886,147.3101078631573,0,167.28228847559063,
8,Total fresh water consumption in township,k Litres,5850,6014,5805,5908.6,5785,5685,5885.35,5770.8,5956.96,5971.8,5406.24,0,64038.75,
9,Specific fresh water consumption in township,Litres / t steel-based,30.834101989721965,28.50331527586223,28.949730700179533,45.4378369233372,64.02098250351368,35.06380564104778,31.73157278957045,29.012261888602325,35.77839707860849,28.05255567716872,27.80801695359878,0,32.97670524151376,
10,Specific fresh water consumption in township,litres/ person/ day,214.0504939626784,220.05122575923892,212.403951701427,216.19465788510794,211.67215514087084,208.01317233809002,215.3439443834614,211.15257958287597,217.96414196853274,218.5071350164654,197.81339187705817,0,210.46408828884492,
11,Total fresh water consumption in Villages/CSR,k Litres,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,Specific fresh water consumption in CSR,Litres / t steel-based,0,0,0,0,0,0,0,0,0,0,0,0,0,
13, Total fresh water consumption in Plantation,k Litres,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Specific fresh water consumption in Plantation,Litres / t steel-based,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,Total fresh water consumption in Mines Domestic ,k Litres,240,246,235,226,211,264,267.54,246.3,254.82,259.47,241,0,2691.13,
16,Specific fresh water consumption in Mines Domestic,Litres / t steel-based,1.264988799578337,1.1659154569108927,1.1719529224017555,1.7379668863477318,2.3350781863857195,1.6282928213257017,1.4424741067432996,1.2382546792754476,1.530487218912166,1.2188614189281237,1.2396290371528653,0,1.385795331367257,
17,Total fresh water consumption for Greenbelt & Dust Suppression at Mines,k Litres,1023.001,1186.009,1244,853.66,414.67,1012.12,1130.2,1141.18,859.21,1249.16,980.27,0,11093.48,
18,Specific fresh water consumption for Greenbelt & Dust Suppression at Mines,Litres / t steel-based,5.392020028989327,5.621082215997687,6.203869938160782,6.564746956635419,4.589037305917376,6.242529281515792,6.093609312406658,5.737196406396895,5.160544397463002,5.867934366471094,5.042203967841656,0,5.712579025396781,
19, Total fresh water consumption(other application) please specify,k Litres,408,389,386,211,152,270.92,267.54,283.14,286.52,292,283,0,2821.12,
20,Specific fresh water consumption in other application,Litres / t steel-based,2.150480959283173,1.8436630599119401,1.9249950129662876,1.6226151018556256,1.6821416318987175,1.6709738301271178,1.4424741067432996,1.4234650015836388,1.7208821833557564,1.37167123107493,1.4556639730882195,0,1.4527335822597929,
,,,,,,,,,,,,,,,,
B),"Constants (CGWA, GCCA and academic sources)",,,,,,,,,,,,,,,
1,"Percentage Evaporation/Leakage, Losses",%,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
2,Recharge Factor for Green Area (%),%,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
3,Run-off Coefficients,%,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
4,Paved Area,Ratio,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
5,"Unpaved Area - grassland, plantation, parks and pastures ",Ratio,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,
6,Unpaved Area - Forest Area ,Ratio,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,
7,Unpaved Area - Vacant Land (devoid of plantation/ grasses etc.),Ratio,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,
8,Minimum threshold value for run-off/ recharge,%,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
9,Total recharge considered in percentage terms,%,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
10,Recharge Factor ,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
11,Percentage of harvested rainwater water available for use,%,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
12,Recharge/Harvest/Collection Factor ,%,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
13,Percentage of water saving through Micro-Irrigation techniques like Drip Irrigation and Sprinkler Irrigation compared with flood irrigation techniques. ,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
14,Percentage of water saving through System for Root Intensification (SRI) in Rice compared with puddling method of rice cultivation (40%) ,%,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
C),Water Debit (Withdrawal) by source,,,,,,,,,,,,,,,
1,Sub-surface - Bore-well  ,TCM,6.09,6.26,6.04,6.135,5.996,5.949,6.153,6.017,6.212,6.231,5.647,0,66.73,
2,Sub-surface - Open Well,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Surface Water Body - Mine Pit ,TCM,34.833,49.263,51.4,32.686,18.665,36.775,41.512,44.114,35.937,44.124,38.713,0,428.02200000000005,
4,Surface Water Body - River ,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Surface Water Body - Reservoir or Lake,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Surface Water Body - Pond,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Surface Water Body - Canal,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Surface Water Body - Municipal Supply ,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,For colony use,TCM,5.85,6.014,5.805,5.908600000000001,5.785,5.685,5.885350000000001,5.7708,5.9569600000000005,5.9718,5.4062399999999995,0,64.03875,
10,For use in captive power plants,TCM,24.762,37.624,40.529,25.866,14.391,27.883,31.54,33.407,27.436,32.775,28.639,0,324.852,
,,,,,,,,,,,,,,,,
D),Water Credit,,,,,,,,,,,,,,,
1,Credit -within plant- Gross Green Area (including Steel Plant Power Generation and Colonies),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Credit -within plant- Net Green Area (excluding Steel Plant Power Generation and Colonies),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Credit -within plant - Mine,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Credit -within plant - Pond,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,Credit -within plant - Rooftop RWH,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,Conservation Structures - Check Dam,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,Credit Outside Plant Rooftop RWH,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Water Saving Credit (Agriculture based intervention),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
E),Credit - Within Plant ,,,,,,,,,,,,,,,
1,Annual Rainfall ,mm,0.0,77.1,97.9,124.0,404.8,80.04,57.2,0.0,5.0,0.0,0.0,0.0,846.04,
2,Net Annual Rainfall (mm) Less minimum threshold value for run-off/recharge ,mm,0.0,69.39,88.11,111.6,364.32,72.036,51.480000000000004,0.0,4.5,0.0,0.0,0.0,761.4359999999999,
3,"Total Plant Area  {including mine area, Captive Power Plant (Steel Plant Power Generation) and residential colony",m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Area of Steel Plant Power Generation and residential colony ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,Plant area excluding ( Steel Plant Power Generation and residential colony) ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,Total created green vegetated (Tree) Area (including tree area in Steel Plant Power Generation and colony area),m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,Total created green vegetated (Tree) Area (excluding tree area in Steel Plant Power Generation and colony area),m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Recharge due to created green area  (including tree area in Steel Plant Power Generation and colony area) ,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,Recharge due to created green area  (excluding the contribution from tree area in Steel Plant Power Generation and colony area),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
F),Credit -within plant - Mine,,,,,,,,,,,,,,,
1,Storage capacity of the mine pit ,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Number of fillings in a year,Number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Volume of water harvested or recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Total water credit (TCM),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,Mine Catchment Area ,,,,,,,,,,,,,,,
5,Paved Area,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,Run-off generated in the mine area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,"Unpaved Area - grassland, plantation, parks and pastures ",m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Run-off generated in the mine area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,Unpaved Area - Forest Area ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Run-off generated in the mine area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,Unpaved Area - Vacant Land (devoid of plantation/ grasses etc.),m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,Run-off generated in the mine area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,Total Run-off generated in the mine area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
G),Credit -within plant - Pond,,,,,,,,,,,,,,,
1,Storage capacity of the pond,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Number of fillings in a year,Number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Volume of water harvested or recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Total water credit (TCM),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,Pond Catchment Area ,,,,,,,,,,,,,,,
5,Paved Area,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,Run-off generated in the pond area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,"Unpaved Area - grassland, plantation, parks and pastures ",m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Run-off generated in the pond area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9,Unpaved Area - Forest Area ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Run-off generated in the pond area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11,Unpaved Area - Vacant Land (devoid of plantation/ grasses etc.),m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,Run-off generated in the pond area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13,Total Run-off generated in the pond area,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
H),Credit -within plant - Rooftop RWH,,,,,,,,,,,,,,,
1,Roof Area Covered Under Harvesting ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Water Harvested for Recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Total Groundwater recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
I),Conservation Structures - Check Dam,,,,,,,,,,,,,,,
1,Design Length of the check-dam ,m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Height of the check-dam ,m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Impounding length ,m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Storage Capacity of the check dam ,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,Number of fillings ,Number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6,Groundwater recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7,"Volume of water harvested/ available (less evaporation, groundwater recharge and other losses)",TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Total water credit,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
J),Water credit from Rooftop RWH (RWH systems installed in housing colonies or as part of Corporare Social Responsibility (CSR) interventions ,,,,,,,,,,,,,,,
1,Roof Area Covered Under Harvesting ,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Water Harvested for Recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Total Groundwater recharge,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
K),Water Saving Credit (Agriculture based intervention),,,,,,,,,,,,,,,
1,Verified area where micro irrigation or SRI technique was implemented,Ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Type of water savings implemented,Text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Type of crop grown,Text,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Water requirement for crop using conventional irrigation system,TCM/Ha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,Volume of water saved,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
L),Water Positivity,,,,,,,,,,,,,,,
1,Gross Water Credit (Water savings included),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Net Water Credit (Water savings included),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,Gross Water Credit (Water savings excluded),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4,Net Water Credit (Water savings excluded),TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,Gross Water Debit ,TCM,40.923,55.522999999999996,57.44,38.821,24.661,42.724,47.665,50.131,42.149,50.355000000000004,44.36,0.0,494.75200000000007,
6,Net Water Debit ,TCM,10.311,11.884999999999991,11.105999999999995,7.046399999999998,4.484999999999999,9.155999999999999,10.239649999999997,10.953200000000002,8.756039999999999,11.608200000000004,10.31476,0.0,105.8612500000001,
,,,,,,,,,,,,,,,,
7,Gross Water Positivity Index of the Plant (Harvesting and recharge),Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8,Net Water Positivity Index of the Plant (Harvesting and recharge),Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
, ,,,,,,,,,,,,,,,
9,Gross Water Positivity Index of the Plant (Water Saving),Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Net Water Positivity Index of the Plant (Water Saving),Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
11,"Gross Water Positivity Index of the Plant (Combined, Harvesting & Recharge and Water Saving)",Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12,"Net Water Positivity Index of the Plant (Combined, Harvesting & Recharge and Water Saving)",Ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
N),Water discharged,,,,,,,,,,,,,,,
1,Surface,TCM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,Ground,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Sea,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Third Party,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Other Sources,TCM,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,How many water meter are installed,Number,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Places (location eg before blast furnace etc) at which water meters are installed,Text,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,STP on site,Yes/No,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Capacity of ETP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,ETP on site,Yes/No,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,Capacity of ETP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,Total Water Discharge (Treated),KL,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,Total Water Discharge (Untreated),KL,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Total Water Recycled/Reused,KL,3681,4139,3910,5581,5264,4863,5168,4967,5103,5267,5034,0,52977,
15,Water consumption = water withdrawn - water discharged,KL,40923,55522.99999999999,57440,38821,24661,42724,47665,50131,42149,50355.00000000001,44360,0,494752.00000000006,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Waste Generation ,,,,,,,,,,,,,,,,
S.No,Parameter,Units,April,May,June,July,August,September ,October ,November ,December ,January ,February ,March ,YOD,2023-24
1,Total Waste Generated,Tons,3249.5136330000005,3175.6232219999997,2637.814285,1541.874847,821.50314,2440.22401,3184.7628569999997,4466.206051,3770.6116179999995,3335.2415779999997,3461.191426,0,32084.566667000003,
,,,,,,,,,,,,,,,,
1.1,Hazardous waste,Tons,3.694,0.1,0.1,0.08,0.08,4.5,0.08,0.06,5.87,0.08,0.08,0,14.724,
1.1.1,Oil soaked Cotton waste,Tons,0.08,0.1,0.1,0.08,0.08,0.06,0.08,0.06,0.08,0.08,0.08,0,0.8799999999999998,
1.1.2,Waste Grease,Tons,0.73,0,0,0,0,1.62,0,0,2.16,0,0,0,4.51,
1.1.3,Waste Oil,Tons,2.02,0,0,0,0,2.82,0,0,3.63,0,0,0,8.469999999999999,
1.1.4,Oil filters ,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1.5,Oil hose pipe,Tons,0,0,0,0,0,0,0,0,0,0,0,0,0,
